date,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index
2020-05-28,2020-05-28,46203.0,176.0,176.857,5918.0,32.0,18.286,2690.43,10.249,10.299,344.609,1.863,1.065,0.82,182.0,10.598,695.0,40.47,,,,,,,,,71.3,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-05-29,2020-05-29,46334.0,131.0,170.429,5946.0,28.0,20.429,2698.058,7.628,9.924,346.239,1.63,1.19,0.81,180.0,10.482,618.0,35.987,,,,,,,,,71.3,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-05-30,2020-05-30,46519.0,185.0,172.286,5966.0,20.0,20.0,2708.83,10.773,10.032,347.404,1.165,1.165,0.83,170.0,9.899,589.0,34.298,,,,,,,,,71.3,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-05-31,2020-05-31,46622.0,103.0,157.143,5971.0,5.0,19.143,2714.828,5.998,9.151,347.695,0.291,1.115,0.82,159.0,9.259,544.0,31.677,,,,,,,,,71.3,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-01,2020-06-01,46724.0,102.0,152.714,5977.0,6.0,18.857,2720.768,5.94,8.893,348.044,0.349,1.098,0.85,158.0,9.2,542.0,31.561,1551.0,1551.0,0.09,0.09,,,,,62.96,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-02,2020-06-02,46810.0,86.0,137.857,5982.0,5.0,15.857,2725.776,5.008,8.028,348.336,0.291,0.923,0.89,154.0,8.968,516.0,30.047,8372.0,6821.0,0.488,0.397,,,,,62.96,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-03,2020-06-03,47019.0,209.0,141.714,5992.0,10.0,15.143,2737.946,12.17,8.252,348.918,0.582,0.882,1.0,116.0,6.755,496.0,28.882,17252.0,8880.0,1.005,0.517,,,,,62.96,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-04,2020-06-04,47229.0,210.0,146.571,6005.0,13.0,12.429,2750.174,12.228,8.535,349.675,0.757,0.724,1.06,113.0,6.58,481.0,28.009,26604.0,9352.0,1.549,0.545,,,,,62.96,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-05,2020-06-05,47412.0,183.0,154.0,6020.0,15.0,10.571,2760.83,10.656,8.968,350.548,0.873,0.616,1.09,97.0,5.648,469.0,27.31,36082.0,9478.0,2.101,0.552,,,,,62.96,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-06,2020-06-06,47651.0,239.0,161.714,6026.0,6.0,8.571,2774.748,13.917,9.417,350.898,0.349,0.499,1.12,96.0,5.59,456.0,26.553,43934.0,7852.0,2.558,0.457,,,,,62.96,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-07,2020-06-07,47816.0,165.0,170.571,6028.0,2.0,8.143,2784.356,9.608,9.932,351.014,0.116,0.474,1.08,96.0,5.59,443.0,25.796,48864.0,4930.0,2.845,0.287,,,0.02,50.0,62.96,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-08,2020-06-08,47980.0,164.0,179.429,6031.0,3.0,7.714,2793.905,9.55,10.448,351.189,0.175,0.449,1.06,92.0,5.357,400.0,23.292,57991.0,9127.0,3.377,0.531,8063.0,0.47,0.018,55.6,62.96,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-09,2020-06-09,48164.0,184.0,193.429,6046.0,15.0,9.143,2804.62,10.714,11.263,352.062,0.873,0.532,1.02,91.0,5.299,346.0,20.148,68175.0,10184.0,3.97,0.593,8543.0,0.497,0.016,62.5,62.96,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-10,2020-06-10,48328.0,164.0,187.0,6057.0,11.0,9.286,2814.17,9.55,10.889,352.703,0.641,0.541,0.98,80.0,4.658,333.0,19.391,77934.0,9759.0,4.538,0.568,8669.0,0.505,0.015,66.7,62.96,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-11,2020-06-11,48538.0,210.0,187.0,6059.0,2.0,7.714,2826.398,12.228,10.889,352.819,0.116,0.449,0.97,77.0,4.484,297.0,17.294,87336.0,9402.0,5.086,0.547,8676.0,0.505,0.015,66.7,62.96,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-12,2020-06-12,48717.0,179.0,186.429,6068.0,9.0,6.857,2836.821,10.423,10.856,353.343,0.524,0.399,0.94,73.0,4.251,279.0,16.246,96016.0,8680.0,5.591,0.505,8562.0,0.499,0.015,66.7,62.96,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-13,2020-06-13,48860.0,143.0,172.714,6072.0,4.0,6.571,2845.148,8.327,10.057,353.576,0.233,0.383,0.9,77.0,4.484,289.0,16.829,102072.0,6056.0,5.944,0.353,8305.0,0.484,0.015,66.7,62.96,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-14,2020-06-14,49025.0,165.0,172.714,6074.0,2.0,6.571,2854.756,9.608,10.057,353.693,0.116,0.383,0.89,79.0,4.6,277.0,16.13,106005.0,3933.0,6.173,0.229,8163.0,0.475,0.015,66.7,62.96,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-15,2020-06-15,49164.0,139.0,169.143,6080.0,6.0,7.0,2862.85,8.094,9.849,354.042,0.349,0.408,0.84,87.0,5.066,281.0,16.363,116248.0,10243.0,6.769,0.596,8322.0,0.485,0.015,66.7,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-16,2020-06-16,49281.0,117.0,159.571,6085.0,5.0,5.571,2869.663,6.813,9.292,354.333,0.291,0.324,0.77,78.0,4.542,280.0,16.305,127173.0,10925.0,7.405,0.636,8428.0,0.491,0.014,71.4,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-17,2020-06-17,49396.0,115.0,152.571,6089.0,4.0,4.571,2876.36,6.697,8.884,354.566,0.233,0.266,0.7,73.0,4.251,289.0,16.829,137590.0,10417.0,8.012,0.607,8522.0,0.496,0.013,76.9,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-18,2020-06-18,49503.0,107.0,137.857,6093.0,4.0,4.857,2882.591,6.231,8.028,354.799,0.233,0.283,0.66,67.0,3.901,261.0,15.198,147782.0,10192.0,8.605,0.593,8635.0,0.503,0.012,83.3,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-19,2020-06-19,49579.0,76.0,123.143,6096.0,3.0,4.0,2887.016,4.426,7.171,354.974,0.175,0.233,0.63,57.0,3.319,235.0,13.684,157310.0,9528.0,9.16,0.555,8756.0,0.51,0.011,90.9,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-20,2020-06-20,49670.0,91.0,115.714,6104.0,8.0,4.571,2892.315,5.299,6.738,355.44,0.466,0.266,0.64,57.0,3.319,220.0,12.811,163386.0,6076.0,9.514,0.354,8759.0,0.51,0.01,100.0,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-21,2020-06-21,49735.0,65.0,101.429,6105.0,1.0,4.429,2896.1,3.785,5.906,355.498,0.058,0.258,0.66,55.0,3.203,221.0,12.869,167671.0,4285.0,9.764,0.25,8809.0,0.513,0.009,111.1,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-22,2020-06-22,49799.0,64.0,90.714,6105.0,0.0,3.571,2899.827,3.727,5.282,355.498,0.0,0.208,0.69,59.0,3.436,194.0,11.297,178954.0,11283.0,10.421,0.657,8958.0,0.522,0.008,125.0,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-23,2020-06-23,49881.0,82.0,85.714,6110.0,5.0,3.571,2904.602,4.775,4.991,355.789,0.291,0.208,0.72,48.0,2.795,211.0,12.287,189985.0,11031.0,11.063,0.642,8973.0,0.523,0.008,125.0,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-24,2020-06-24,49991.0,110.0,85.0,6112.0,2.0,3.286,2911.007,6.405,4.95,355.906,0.116,0.191,0.74,49.0,2.853,197.0,11.471,199556.0,9571.0,11.62,0.557,8852.0,0.515,0.008,125.0,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-25,2020-06-25,50082.0,91.0,82.714,6115.0,3.0,3.143,2916.306,5.299,4.817,356.08,0.175,0.183,0.74,49.0,2.853,178.0,10.365,209948.0,10392.0,12.225,0.605,8881.0,0.517,0.007,142.9,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-26,2020-06-26,50151.0,69.0,81.714,6118.0,3.0,3.143,2920.324,4.018,4.758,356.255,0.175,0.183,0.72,39.0,2.271,190.0,11.064,218902.0,8954.0,12.747,0.521,8799.0,0.512,0.007,142.9,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-27,2020-06-27,50224.0,73.0,79.143,6120.0,2.0,2.286,2924.575,4.251,4.609,356.371,0.116,0.133,0.73,29.0,1.689,180.0,10.482,224784.0,5882.0,13.089,0.343,8771.0,0.511,0.007,142.9,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-28,2020-06-28,50300.0,76.0,80.714,6120.0,0.0,2.143,2929.0,4.426,4.7,356.371,0.0,0.125,0.76,30.0,1.747,178.0,10.365,229002.0,4218.0,13.335,0.246,8762.0,0.51,0.007,142.9,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-29,2020-06-29,50350.0,50.0,78.714,6122.0,2.0,2.429,2931.912,2.912,4.584,356.488,0.116,0.141,0.76,32.0,1.863,157.0,9.142,240726.0,11724.0,14.018,0.683,8825.0,0.514,0.007,142.9,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-06-30,2020-06-30,50412.0,62.0,75.857,6128.0,6.0,2.571,2935.522,3.61,4.417,356.837,0.349,0.15,0.75,29.0,1.689,160.0,9.317,252815.0,12089.0,14.722,0.704,8976.0,0.523,0.006,166.7,59.26,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-01,2020-07-01,50489.0,77.0,71.143,6130.0,2.0,2.571,2940.006,4.484,4.143,356.954,0.116,0.15,0.77,28.0,1.63,150.0,8.735,264605.0,11790.0,15.408,0.687,9293.0,0.541,0.006,166.7,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-02,2020-07-02,50564.0,75.0,68.857,6133.0,3.0,2.571,2944.373,4.367,4.01,357.128,0.175,0.15,0.78,25.0,1.456,125.0,7.279,275694.0,11089.0,16.054,0.646,9392.0,0.547,0.006,166.7,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-03,2020-07-03,50625.0,61.0,67.714,6135.0,2.0,2.429,2947.925,3.552,3.943,357.245,0.116,0.141,0.77,20.0,1.165,103.0,5.998,285809.0,10115.0,16.643,0.589,9558.0,0.557,0.006,166.7,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-04,2020-07-04,50699.0,74.0,67.857,6141.0,6.0,3.0,2952.234,4.309,3.951,357.594,0.349,0.175,0.76,18.0,1.048,75.0,4.367,292137.0,6328.0,17.011,0.368,9622.0,0.56,0.006,166.7,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-05,2020-07-05,50735.0,36.0,62.143,6142.0,1.0,3.143,2954.331,2.096,3.619,357.652,0.058,0.183,0.74,18.0,1.048,87.0,5.066,296509.0,4372.0,17.266,0.255,9644.0,0.562,0.006,166.7,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-06,2020-07-06,50772.0,37.0,60.286,6143.0,1.0,3.0,2956.485,2.155,3.51,357.711,0.058,0.175,0.76,23.0,1.339,81.0,4.717,308556.0,12047.0,17.967,0.702,9690.0,0.564,0.005,200.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-07,2020-07-07,50824.0,52.0,58.857,6147.0,4.0,2.714,2959.513,3.028,3.427,357.944,0.233,0.158,0.79,24.0,1.398,79.0,4.6,320770.0,12214.0,18.679,0.711,9708.0,0.565,0.005,200.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-08,2020-07-08,50876.0,52.0,55.286,6150.0,3.0,2.857,2962.541,3.028,3.219,358.118,0.175,0.166,0.84,20.0,1.165,74.0,4.309,333787.0,13017.0,19.437,0.758,9883.0,0.575,0.005,200.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-09,2020-07-09,50918.0,42.0,50.571,6152.0,2.0,2.714,2964.987,2.446,2.945,358.235,0.116,0.158,0.93,21.0,1.223,70.0,4.076,346873.0,13086.0,20.199,0.762,10168.0,0.592,0.005,200.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-10,2020-07-10,50999.0,81.0,53.429,6151.0,,,2969.704,4.717,3.111,358.177,,,1.08,25.0,1.456,69.0,4.018,358930.0,12057.0,20.901,0.702,10446.0,0.608,0.005,200.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-11,2020-07-11,51100.0,101.0,57.286,6152.0,1.0,,2975.585,5.881,3.336,358.235,0.058,,1.17,26.0,1.514,77.0,4.484,366663.0,7733.0,21.351,0.45,10647.0,0.62,0.006,166.7,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-12,2020-07-12,51171.0,71.0,62.286,6152.0,0.0,,2979.719,4.134,3.627,358.235,0.0,,1.2,24.0,1.398,83.0,4.833,371675.0,5012.0,21.643,0.292,10738.0,0.625,0.006,166.7,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-13,2020-07-13,51224.0,53.0,64.571,6152.0,0.0,,2982.806,3.086,3.76,358.235,0.0,,1.23,24.0,1.398,94.0,5.474,384498.0,12823.0,22.39,0.747,10849.0,0.632,0.007,142.9,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-14,2020-07-14,51330.0,106.0,72.286,6150.0,,,2988.978,6.172,4.209,358.118,,,1.32,21.0,1.223,94.0,5.474,397733.0,13235.0,23.16,0.771,10995.0,0.64,0.007,142.9,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-15,2020-07-15,51429.0,99.0,79.0,6151.0,1.0,,2994.743,5.765,4.6,358.177,0.058,,1.37,20.0,1.165,85.0,4.95,410864.0,13131.0,23.925,0.765,11011.0,0.641,0.009,111.1,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-16,2020-07-16,51532.0,103.0,87.714,6152.0,1.0,,3000.741,5.998,5.108,358.235,0.058,,1.43,15.0,0.873,80.0,4.658,425165.0,14301.0,24.758,0.833,11185.0,0.651,0.009,111.1,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-17,2020-07-17,51660.0,128.0,94.429,6153.0,1.0,,3008.194,7.454,5.499,358.293,0.058,,1.51,15.0,0.873,73.0,4.251,440255.0,15090.0,25.636,0.879,11618.0,0.677,0.01,100.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-18,2020-07-18,51804.0,144.0,100.571,6151.0,,,3016.579,8.385,5.856,358.177,,,1.56,16.0,0.932,78.0,4.542,451479.0,11224.0,26.29,0.654,12117.0,0.706,0.01,100.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-19,2020-07-19,51989.0,185.0,116.857,6151.0,0.0,,3027.352,10.773,6.805,358.177,0.0,,1.62,17.0,0.99,73.0,4.251,460146.0,8667.0,26.795,0.505,12639.0,0.736,0.01,100.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-20,2020-07-20,52152.0,163.0,132.571,6151.0,0.0,,3036.844,9.492,7.72,358.177,0.0,,1.57,16.0,0.932,81.0,4.717,475281.0,15135.0,27.676,0.881,12969.0,0.755,0.011,90.9,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-21,2020-07-21,52320.0,168.0,141.429,6151.0,0.0,,3046.626,9.783,8.235,358.177,0.0,,1.48,15.0,0.873,90.0,5.241,491414.0,16133.0,28.615,0.939,13383.0,0.779,0.011,90.9,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-22,2020-07-22,52483.0,163.0,150.571,6154.0,3.0,,3056.118,9.492,8.768,358.351,0.175,,1.42,17.0,0.99,85.0,4.95,508788.0,17374.0,29.627,1.012,13989.0,0.815,0.011,90.9,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-23,2020-07-23,52676.0,193.0,163.429,6154.0,0.0,,3067.356,11.239,9.517,358.351,0.0,,1.42,15.0,0.873,91.0,5.299,526641.0,17853.0,30.667,1.04,14497.0,0.844,0.01,100.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-24,2020-07-24,52816.0,140.0,165.143,6154.0,0.0,,3075.509,8.152,9.616,358.351,0.0,,1.41,17.0,0.99,74.0,4.309,545106.0,18465.0,31.742,1.075,14979.0,0.872,0.011,90.9,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-25,2020-07-25,53098.0,282.0,184.857,6155.0,1.0,0.571,3091.93,16.421,10.764,358.409,0.058,0.033,1.48,18.0,1.048,91.0,5.299,559533.0,14427.0,32.582,0.84,15436.0,0.899,0.011,90.9,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-26,2020-07-26,53265.0,167.0,182.286,6174.0,19.0,3.286,3101.654,9.725,10.615,359.516,1.106,0.191,1.46,16.0,0.932,67.0,3.901,571535.0,12002.0,33.281,0.699,15913.0,0.927,0.011,90.9,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-27,2020-07-27,53488.0,223.0,190.857,6156.0,,,3114.64,12.985,11.114,358.468,,,1.51,21.0,1.223,70.0,4.076,590132.0,18597.0,34.364,1.083,16407.0,0.955,0.011,90.9,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-28,2020-07-28,53735.0,247.0,202.143,6160.0,4.0,,3129.023,14.383,11.771,358.701,0.233,,1.54,19.0,1.106,77.0,4.484,608502.0,18370.0,35.433,1.07,16727.0,0.974,0.012,83.3,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-29,2020-07-29,54078.0,343.0,227.857,6162.0,2.0,,3148.996,19.973,13.268,358.817,0.116,,1.61,17.0,0.99,63.0,3.669,626367.0,17865.0,36.474,1.04,16797.0,0.978,0.014,71.4,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-30,2020-07-30,54427.0,349.0,250.143,6162.0,0.0,,3169.318,20.322,14.566,358.817,0.0,,1.64,14.0,0.815,66.0,3.843,643147.0,16780.0,37.451,0.977,16644.0,0.969,0.016,62.5,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-07-31,2020-07-31,54860.0,433.0,292.0,6162.0,0.0,,3194.532,25.214,17.003,358.817,0.0,,1.65,19.0,1.106,73.0,4.251,657362.0,14215.0,38.279,0.828,16037.0,0.934,0.019,52.6,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-08-01,2020-08-01,55226.0,366.0,304.0,6163.0,1.0,,3215.845,21.312,17.702,358.875,0.058,,1.6,22.0,1.281,67.0,3.901,665804.0,8442.0,38.77,0.492,15182.0,0.884,0.021,47.6,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-08-02,2020-08-02,55616.0,390.0,335.857,6165.0,2.0,,3238.554,22.71,19.557,358.992,0.116,,1.61,21.0,1.223,70.0,4.076,672928.0,7124.0,39.185,0.415,14485.0,0.843,0.024,41.7,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-08-03,2020-08-03,56105.0,489.0,373.857,6165.0,0.0,1.286,3267.029,28.475,21.77,358.992,0.0,0.075,1.63,27.0,1.572,82.0,4.775,688621.0,15693.0,40.099,0.914,14070.0,0.819,0.027,37.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-08-04,2020-08-04,56531.0,426.0,399.429,6166.0,1.0,0.857,3291.835,24.806,23.259,359.05,0.058,0.05,1.57,26.0,1.514,83.0,4.833,704951.0,16330.0,41.05,0.951,13778.0,0.802,0.031,32.3,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-08-05,2020-08-05,57138.0,607.0,437.143,6169.0,3.0,1.0,3327.181,35.346,25.455,359.225,0.175,0.058,1.61,30.0,1.747,88.0,5.124,720927.0,15976.0,41.98,0.93,13509.0,0.787,0.034,29.4,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-08-06,2020-08-06,57677.0,539.0,464.286,6169.0,0.0,1.0,3358.568,31.386,27.036,359.225,0.0,0.058,1.58,29.0,1.689,79.0,4.6,736047.0,15120.0,42.86,0.88,13271.0,0.773,0.036,27.8,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-08-07,2020-08-07,58163.0,486.0,471.857,6170.0,1.0,1.143,3386.868,28.3,27.477,359.283,0.058,0.067,1.53,27.0,1.572,78.0,4.542,751631.0,15584.0,43.768,0.907,13467.0,0.784,0.037,27.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-08-08,2020-08-08,58741.0,578.0,502.143,6174.0,4.0,1.571,3420.525,33.657,29.24,359.516,0.233,0.092,1.5,28.0,1.63,79.0,4.6,762370.0,10739.0,44.393,0.625,13795.0,0.803,0.037,27.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-08-09,2020-08-09,59383.0,642.0,538.143,6174.0,0.0,1.286,3457.909,37.384,31.336,359.516,0.0,0.075,1.47,31.0,1.805,87.0,5.066,771436.0,9066.0,44.921,0.528,14073.0,0.819,0.037,27.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-08-10,2020-08-10,59613.0,230.0,501.143,6174.0,0.0,1.286,3471.302,13.393,29.182,359.516,0.0,0.075,1.42,29.0,1.689,99.0,5.765,787008.0,15572.0,45.828,0.907,14055.0,0.818,0.038,26.3,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-08-11,2020-08-11,60832.0,1219.0,614.429,6176.0,2.0,1.429,3542.285,70.983,35.779,359.632,0.116,0.083,1.5,30.0,1.747,97.0,5.648,801917.0,14909.0,46.696,0.868,13852.0,0.807,0.039,25.6,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-08-12,2020-08-12,61452.0,620.0,616.286,6178.0,2.0,1.286,3578.388,36.103,35.887,359.749,0.116,0.075,1.35,35.0,2.038,117.0,6.813,816952.0,15035.0,47.572,0.875,13718.0,0.799,0.04,25.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-08-13,2020-08-13,62103.0,651.0,632.286,6182.0,4.0,1.857,3616.297,37.908,36.818,359.982,0.233,0.108,1.25,31.0,1.805,127.0,7.395,833013.0,16061.0,48.507,0.935,13852.0,0.807,0.04,25.0,39.81,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
